country_code,permalink,category_list,funding_round_type,raised_amount_usd
USA,embera-neurotherapeutics,Biotechnology,venture,4500000.0
USA,embera-neurotherapeutics,Biotechnology,venture,490000.0
USA,embera-neurotherapeutics,Biotechnology,venture,2000000.0
USA,embomedics,Hardware + Software,venture,846750.0
USA,embomedics,Hardware + Software,venture,860000.0
USA,embrace-pet-insurance,Insurance,venture,4500000.0
USA,embrane,Software,venture,18000000.0
USA,embrane,Software,venture,14000000.0
USA,embrella-cardiovascular,Health Care,venture,5100000.0
USA,embrella-cardiovascular,Health Care,venture,1600000.0
USA,eme-international,Consulting,venture,3000000.0
USA,emerald-bioagriculture-corporation,Agriculture,venture,6200000.0
USA,emerge-diagnostics,Diagnostics,venture,3000000.0
USA,emerge-diagnostics,Diagnostics,venture,2789954.0
USA,emerge-diagnostics,Diagnostics,venture,100000.0
USA,emerge-health-solutions,Software,venture,250000.0
USA,emergency-service-partners,Biotechnology,venture,10296959.0
USA,emergent,Games,venture,14400000.0
USA,emergent,Games,venture,12300000.0
USA,emergent,Games,venture,12000000.0
USA,emergent,Games,venture,10000000.0
USA,emergent-payments,Games,venture,6800000.0
USA,emergent-payments,Games,venture,2800000.0
USA,emergent-payments,Games,venture,24000000.0
USA,emergent-payments,Games,venture,8500000.0
USA,emergent-properties,Application Platforms,venture,1879088.0
USA,emergent-trading-solutions,Software,venture,150000.0
USA,emerging-travel,Travel,venture,15800000.0
USA,emerus-hospital-partners,Biotechnology,venture,30000000.0
USA,emeter,Clean Technology,venture,12500000.0
USA,emeter,Clean Technology,venture,32000000.0
USA,emeter,Clean Technology,venture,12500000.0
USA,emeter,Clean Technology,venture,11790000.0
USA,emeter,Clean Technology,venture,2048334.0
USA,emic-networks,Networking,venture,7500000.0
USA,emida,Software,venture,7500000.0
USA,emida,Software,venture,5000000.0
USA,emids,Software,venture,13300000.0
USA,emindful,Health and Wellness,venture,3350000.0
USA,emindful,Health and Wellness,venture,600000.0
USA,emindful,Health and Wellness,venture,678086.0
USA,eminor,Software,venture,2000000.0
USA,eminor,Software,venture,3000000.0
USA,emisense-technologies,Manufacturing,venture,6500000.0
USA,emisense-technologies,Manufacturing,venture,3000000.0
USA,emisphere-technologies,Biotechnology,venture,7065006.0
USA,emisphere-technologies,Biotechnology,venture,7499964.0
USA,emkinetics,Health Care,venture,2800000.0
USA,emma,Design,venture,5000000.0
USA,emme-e2ms,Clean Technology,venture,3000000.0
USA,emme-e2ms,Clean Technology,venture,2600000.0
USA,emms-inc-3,Computers,venture,2000000.0
USA,emn8,Enterprise Software,venture,12236623.0
USA,emn8,Enterprise Software,venture,14500000.0
USA,emn8,Enterprise Software,venture,14462322.0
USA,emn8,Enterprise Software,venture,3101232.0
USA,emn8,Enterprise Software,venture,50000000.0
USA,emory-university,Education,venture,10000000.0
USA,emospeech,Business Intelligence,venture,37687.0
USA,emospeech,Business Intelligence,venture,60464.0
USA,emotient,Software,venture,6000000.0
USA,emotion,Software,venture,2500000.0
USA,emotion-group,Social Media,venture,128048.0
USA,emotive-communications,Enterprise Software,venture,6250000.0
USA,emotive-communications,Enterprise Software,venture,7700000.0
USA,empact-solutions,Enterprise Software,venture,10000000.0
USA,empathetics,E-Books,venture,1500000.0
USA,emphasys,Medical,venture,21500000.0
USA,emphasys,Medical,venture,27500000.0
USA,empire-genomics,Biotechnology,venture,1000000.0
USA,empliant,Internet,venture,500000.0
USA,employease,Software,venture,10000000.0
USA,employeereferrals-com,Information Technology,venture,8000000.0
USA,employinsight,Curated Web,venture,1000000.0
USA,employus,Human Resources,venture,750000.0
USA,empower-energies-inc,Clean Technology,venture,7500000.0
USA,emptoris,Finance,venture,12000000.0
USA,empyrean-benefit-solutions,Curated Web,venture,10000000.0
USA,empyrean-benefit-solutions,Curated Web,venture,41185512.0
USA,emres-technologies,Information Technology,venture,2900000.0
USA,emsense,Hardware + Software,venture,9000000.0
USA,emsense,Hardware + Software,venture,4000000.0
USA,emu-solutions,Big Data,venture,2300000.0
USA,emulation-and-verification-engineering,Semiconductors,venture,7200000.0
USA,emulation-and-verification-engineering,Semiconductors,venture,2450000.0
USA,emunamedica,Biotechnology,venture,2100000.0
USA,en-gauge,Hardware,venture,1908100.0
USA,en-gauge,Hardware,venture,2290627.0
USA,enable-healthcare,Health and Wellness,venture,22500.0
USA,enable-holdings,Sales and Marketing,venture,4250000.0
USA,enable-injections,Health Care,venture,2000000.0
USA,enable-systems,Marketplaces,venture,22000000.0
USA,enablon,Software,venture,15000000.0
USA,enanta-pharmaceuticals,Biotechnology,venture,12000000.0
USA,enanta-pharmaceuticals,Biotechnology,venture,9200000.0
USA,enbase,Clean Technology,venture,200000.0
USA,encaff-energy-stix,Manufacturing,venture,354000.0
USA,encapsule-medical,Health Diagnostics,venture,30000000.0
USA,encelium-technologies,Hardware + Software,venture,11000000.0
USA,encentuate,Enterprise Software,venture,16000000.0
USA,enchanted-lighting,Hardware + Software,venture,3000000.0
USA,encirq-corporation,Apps,venture,14000000.0
USA,encision,Manufacturing,venture,1970500.0
USA,encite,Semiconductors,venture,650000.0
USA,enclarity,Health and Wellness,venture,5500000.0
USA,enclarity,Health and Wellness,venture,10000000.0
USA,encoding-com,Data Security,venture,2000000.0
USA,encoding-com,Data Security,venture,3500000.0
USA,encoding-com,Data Security,venture,1500000.0
USA,encoding-com,Data Security,venture,1250000.0
USA,encompass-media,Communications Infrastructure,venture,300000.0
USA,encompass-office-solutions,Health and Wellness,venture,510000.0
USA,encore-career-institute,EdTech,venture,15000000.0
USA,encore-career-institute,EdTech,venture,4391496.0
USA,encore-dermatology,Pharmaceuticals,venture,10700002.0
USA,encore-gaming,Games,venture,1491000.0
USA,encore-gaming,Games,venture,2862500.0
USA,encore-vision-inc,Biotechnology,venture,2500000.0
USA,encorp,Renewable Energies,venture,38100000.0
USA,encover,Software,venture,5102319.0
USA,encover,Software,venture,11000000.0
USA,encover,Software,venture,8000000.0
USA,encryptanet-inc,Content,venture,4750000.0
USA,endeca,E-Commerce,venture,15000000.0
USA,endeca,E-Commerce,venture,10000000.0
USA,endeca,E-Commerce,venture,25000000.0
USA,endeca,E-Commerce,venture,15000000.0
USA,endgame-inc,Security,venture,30000000.0
USA,endgame-inc,Security,venture,27250000.0
USA,endgame-inc,Security,venture,29000000.0
USA,endgenitor-technologies,Biotechnology,venture,2450000.0
USA,endobiologics-international,Biotechnology,venture,250000.0
USA,endobiologics-international,Biotechnology,venture,1100000.0
USA,endochoice,Biotechnology,venture,57000000.0
USA,endochoice,Biotechnology,venture,7777843.0
USA,endochoice,Biotechnology,venture,4488205.0
USA,endochoice,Biotechnology,venture,43000000.0
USA,endochoice,Biotechnology,venture,3223870.0
USA,endoclear,Biotechnology,venture,2400000.0
USA,endoclear,Biotechnology,venture,1950000.0
USA,endoclear,Biotechnology,venture,782786.0
USA,endocyte,Biotechnology,venture,30000000.0
USA,endocyte,Biotechnology,venture,15000000.0
USA,endocyte,Biotechnology,venture,15000000.0
USA,endocyte,Biotechnology,venture,26000000.0
USA,endoevolution,Health Care,venture,5000000.0
USA,endoevolution,Health Care,venture,3300000.0
USA,endogastric-solutions,Health Care,venture,3750000.0
USA,endogastric-solutions,Health Care,venture,2109800.0
USA,endogastric-solutions,Health Care,venture,13000000.0
USA,endogastric-solutions,Health Care,venture,10006610.0
USA,endogastric-solutions,Health Care,venture,30000000.0
USA,endogastric-solutions,Health Care,venture,30000000.0
USA,endogastric-solutions,Health Care,venture,30000000.0
USA,endogastric-solutions,Health Care,venture,7500000.0
USA,endogastric-solutions,Health Care,venture,21500000.0
USA,endogastric-solutions,Health Care,venture,50000000.0
USA,endogastric-solutions,Health Care,venture,5000000.0
USA,endogastric-solutions,Health Care,venture,10890114.0
USA,endogastric-solutions,Health Care,venture,9500000.0
USA,endogastric-solutions,Health Care,venture,12000000.0
USA,endologix,Biotechnology,venture,15000000.0
USA,endomedix,Health Care,venture,300000.0
USA,endometabolic-solutions,Health and Wellness,venture,3826650.0
USA,endorse,Brand Marketing,venture,4250000.0
USA,endosee,Bioinformatics,venture,1679982.0
USA,endosee,Bioinformatics,venture,1005083.0
USA,endosee,Bioinformatics,venture,887672.0
USA,endoshape,Hardware + Software,venture,3500210.0
USA,endoshape,Hardware + Software,venture,5812798.0
USA,endosphere,Health Care,venture,3000000.0
USA,endosphere,Health Care,venture,2000000.0
USA,endosphere,Health Care,venture,3148584.0
USA,endostim,Biotechnology,venture,9133808.0
USA,endostim,Biotechnology,venture,775000.0
USA,endostim,Biotechnology,venture,550000.0
USA,endostim,Biotechnology,venture,14100000.0
USA,endostim,Biotechnology,venture,2500000.0
USA,endostim,Biotechnology,venture,5548991.0
USA,endostim,Biotechnology,venture,6000000.0
USA,endothelix,Life Sciences,venture,500000.0
USA,endotronix,Biotechnology,venture,1600000.0
USA,endovalve,Health Care,venture,8000000.0
USA,endplay,Advertising,venture,21500000.0
USA,endra,Health and Wellness,venture,287101.0
USA,enduracare-acutecare,Biotechnology,venture,500000.0
USA,enduracare-acutecare,Biotechnology,venture,7146823.0
USA,endurance-biotech,Biotechnology,venture,5081110.0
USA,enduring-hydro-llc,Renewable Energies,venture,3178867.0
USA,ener1,Manufacturing,venture,20000000.0
USA,energ2,Clean Technology,venture,8500000.0
USA,energ2,Clean Technology,venture,3500000.0
USA,energy,Hardware + Software,venture,2000000.0
USA,energy-and-power-solutions,Clean Technology,venture,30000000.0
USA,energy-and-power-solutions,Clean Technology,venture,20000000.0
USA,energy-focus,Clean Technology,venture,1150000.0
USA,energy-focus,Clean Technology,venture,1500000.0
USA,energy-innovations,Energy Efficiency,venture,16500000.0
USA,energy-pioneer-solutions,Real Estate,venture,400000.0
USA,energy-pioneer-solutions,Real Estate,venture,2000000.0
USA,energy-points,Clean Technology,venture,3000000.0
USA,energy-solutions-international,Clean Technology,venture,9500000.0
USA,energy-solutions-international-2,Services,venture,2000000.0
USA,energy-storage-systems,Energy,venture,3200000.0
USA,energy-telecom,Mobile,venture,151100.0
USA,energy-telecom,Mobile,venture,350000.0
USA,energy-telecom,Mobile,venture,119958.0
USA,energy-telecom,Mobile,venture,143000.0
USA,energyclimate-solutions,Clean Technology,venture,2000000.0
USA,energyhub,Clean Technology,venture,15352300.0
USA,energyhub,Clean Technology,venture,14500000.0
USA,energysage,Clean Technology,venture,1500000.0
USA,energysage,Clean Technology,venture,704626.0
USA,energysavvy-com,Software,venture,8250000.0
USA,energysavvy-com,Software,venture,315000.0
USA,energysavvy-com,Software,venture,3250000.0
USA,energysavvy-com,Software,venture,700000.0
USA,energysavvy-com,Software,venture,1098058.0
USA,energyusa-propane,Clean Technology,venture,160000.0
USA,enerlume-energy-management,Hardware + Software,venture,150000.0
USA,enernoc,Clean Energy,venture,7750000.0
USA,enerpulse,Clean Technology,venture,2250000.0
USA,enerpulse,Clean Technology,venture,5500000.0
USA,enerpulse,Clean Technology,venture,5000000.0
USA,enertech-environmental,Clean Technology,venture,42000000.0
USA,enertrac,Manufacturing,venture,4200000.0
USA,enervault,Clean Technology,venture,15500000.0
USA,enervault,Clean Technology,venture,3500000.0
USA,enervault,Clean Technology,venture,7000000.0
USA,enervee,Analytics,venture,3700000.0
USA,eneura-therapeutics,Biotechnology,venture,589990.0
USA,eneura-therapeutics,Biotechnology,venture,2212035.0
USA,eneura-therapeutics,Biotechnology,venture,5776211.0
USA,enevate,Clean Technology,venture,30000000.0
USA,enevate,Clean Technology,venture,10000000.0
USA,enevolv,Biotechnology,venture,1794845.0
USA,enfora,Mobile,venture,19000000.0
USA,enforcer-ecoaching,Messaging,venture,250000.0
USA,enforcer-ecoaching,Messaging,venture,500000.0
USA,engage,Match-Making,venture,5000000.0
USA,engage-cx,Software,venture,2900000.0
USA,engagementhealth,Health and Wellness,venture,2439350.0
USA,engagementhealth,Health and Wellness,venture,2000000.0
USA,engagio-2,Accounting,venture,10000000.0
USA,engana-pty,Hardware + Software,venture,6100000.0
USA,engim,Technology,venture,18500000.0
USA,engim,Technology,venture,12920000.0
USA,enginelab,Software,venture,456000.0
USA,engineyard,Apps,venture,19000000.0
USA,engineyard,Apps,venture,3500000.0
USA,engineyard,Apps,venture,15000000.0
USA,english-helper,Education,venture,550000.0
USA,englishcentral,EdTech,venture,3477577.0
USA,englishcentral,EdTech,venture,2000000.0
USA,engrade,Colleges,venture,3000000.0
USA,engrade,Colleges,venture,5000000.0
USA,enhance-biotech,Biotechnology,venture,2000000.0
USA,enhanced-medical-decisions,Health and Wellness,venture,100000.0
USA,enhanced-surface-dynamics,Health Care,venture,2000000.0
USA,enhancedcaremd,Doctors,venture,505000.0
USA,enigma-semiconductor,Semiconductor Manufacturing Equipment,venture,12500000.0
USA,enigma-technologies,Analytics,venture,815000.0
USA,enigma-technologies,Analytics,venture,4500000.0
USA,enigma-technologies,Analytics,venture,28200000.0
USA,enjoy,Technology,venture,30000000.0
USA,enjoy,Technology,venture,50000000.0
USA,enkata-technologies,Analytics,venture,4400000.0
USA,enkata-technologies,Analytics,venture,4880000.0
USA,enkata-technologies,Analytics,venture,8000000.0
USA,enki-labs,Business Services,venture,226350.0
USA,enkia,Artificial Intelligence,venture,2050000.0
USA,enlighted,Analytics,venture,20000000.0
USA,enlighted,Analytics,venture,14000000.0
USA,enlighted,Analytics,venture,20000000.0
USA,enlighted,Analytics,venture,1400000.0
USA,enlink-geoenergy,Clean Technology,venture,30000000.0
USA,enlink-geoenergy,Clean Technology,venture,3000000.0
USA,enlitic,Health and Wellness,venture,10000000.0
USA,enlitic,Health and Wellness,venture,3000000.0
USA,enliven-marketing-technologies,Advertising,venture,10340000.0
USA,enliven-marketing-technologies,Advertising,venture,1970000.0
USA,enlyton,Apps,venture,425000.0
USA,enmotus,Hardware + Software,venture,500000.0
USA,enmotus,Hardware + Software,venture,410002.0
USA,enosix,Enterprise Software,venture,4300000.0
USA,enova-systems,Clean Technology,venture,9024960.0
USA,enova-systems,Clean Technology,venture,1687500.0
USA,enovix,Energy,venture,15000003.0
USA,enovix,Energy,venture,2250000.0
USA,enphase-energy,Clean Technology,venture,22500000.0
USA,enphase-energy,Clean Technology,venture,14000000.0
USA,enphase-energy,Clean Technology,venture,40000000.0
USA,enpirion,Semiconductors,venture,17000000.0
USA,enpirion,Semiconductors,venture,20000000.0
USA,enpirion,Semiconductors,venture,16000000.0
USA,enqii,Enterprise Software,venture,18000000.0
USA,enqii,Enterprise Software,venture,10000000.0
USA,enroute-systems,Software,venture,535000.0
USA,enroute-systems,Software,venture,1252814.0
USA,enroute-systems,Software,venture,45000.0
USA,enroute-systems,Software,venture,810000.0
USA,ensconce-data-technology,Clean Technology IT,venture,960205.0
USA,ensemble-discovery,Biotechnology,venture,15000000.0
USA,ensemble-discovery,Biotechnology,venture,15000000.0
USA,ensenda-inc,Cloud Computing,venture,10300000.0
USA,ensenda-inc,Cloud Computing,venture,1800900.0
USA,ensequence,Advertising,venture,40000000.0
USA,ensequence,Advertising,venture,26000000.0
USA,ensequence,Advertising,venture,20000000.0
USA,enservio,Finance,venture,16100000.0
USA,ensighten,E-Commerce,venture,53000000.0
USA,ensighten,E-Commerce,venture,40000000.0
USA,ensighten,E-Commerce,venture,15500000.0
USA,ensilo,Information Security,venture,10000000.0
USA,ensocare,Software,venture,1500000.0
USA,ensocare,Software,venture,2181875.0
USA,ensphere-solutions,Semiconductors,venture,4000000.0
USA,enstage,Marketplaces,venture,1500000.0
USA,enstratus,Cloud Computing,venture,3500000.0
USA,ensuant,Consumer Internet,venture,4000000.0
USA,ensyn,Clean Technology,venture,20000000.0
USA,ensysce-biosciences,Nanotechnology,venture,1500000.0
USA,ensysce-biosciences,Nanotechnology,venture,1000000.0
USA,ent-biotech-solutions,Biotechnology,venture,940000.0
USA,ent-biotech-solutions,Biotechnology,venture,500000.0
USA,entangled-media,Synchronization,venture,8000000.0
USA,entech-solar,Clean Technology,venture,1000000.0
USA,entech-solar,Clean Technology,venture,6950000.0
USA,entefy,Artificial Intelligence,venture,2500000.0
USA,entefy,Artificial Intelligence,venture,7200000.0
USA,entegra-technologies,Software,venture,600000.0
USA,entegra-technologies,Software,venture,1900000.0
USA,entegrion,Biotechnology,venture,257228.0
USA,entellium,CRM,venture,50000000.0
USA,entellium,CRM,venture,16000000.0
USA,entellus-medical,Health Care,venture,15000000.0
USA,entellus-medical,Health Care,venture,3000000.0
USA,entellus-medical,Health Care,venture,35000000.0
USA,entellus-medical,Health Care,venture,9000000.0
USA,entellus-medical,Health Care,venture,30000000.0
USA,entelo,Career Management,venture,3500000.0
